timestamp,num_clients,reward,Q_value,policy,tx_power_1,width_1,obss_pd_1,tx_power_2,width_2,obss_pd_2,tx_power_3,width_3,obss_pd_3,p50_throughput_1,p95_retry_1,p50_throughput_2,p95_retry_2,p50_throughput_3,p95_retry_3
2025-01-15 03:00:00,21,30.027749564165,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,43.33333333333333,1.9,4.052582355629291,1.549999999999999,19.57619172408839,4.249999999999997
2025-01-15 04:00:00,18,12.582758607570243,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,9.329013140608506,17.299999999999994,4.90566037735849,1.0,12.491235602519996,1.75
2025-01-15 05:00:00,19,38.879702780086845,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,11.063829787234042,1.0,18.57142856832756,1.0,9.244444424525248,1.0
2025-01-15 06:00:00,15,101.22521667128163,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,65.0,1.0,8.963275973123542,1.0,27.26194069815808,1.0
2025-01-15 07:00:00,10,41.915151515151514,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,0.0,10.4,1.0,31.515151515151516,1.0
2025-01-15 08:00:00,8,94.66666590175326,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,0.0,20.0,7.999999235086607,1.0,86.66666666666666,1.0
2025-01-15 09:00:00,9,117.43333236953896,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,64.99999903620564,1.0,10.833333333333332,1.0,41.6,1.0
2025-01-15 10:00:00,9,97.9437249766616,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,8.666666457201039,18.099999999999998,32.5,1.0,64.96490362543503,1.0
2025-01-15 11:00:00,5,68.0305164626131,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,57.2,1.0,10.830516462613083,1.0,0.0,0.0
2025-01-15 12:00:00,6,279.4687859835277,0.0,static,15.0,40.0,-82.0,18.0,20.0,-82.0,15.0,80.0,-82.0,13.0,1.0,6.4687859835277335,1.0,260.0,1.0
